File Length,C# character-level grammar parse time (seconds),C# character-level grammar reachable SPPF node count,C# character-level grammar full SPPF node count,C# character-level grammar reachable SPPF edge count,C# character-level grammar full SPPF edge count,C# character-level grammar reachable non-token SPPF node count,C# character-level grammar full non-token SPPF node count,C# character-level grammar reachable non-token SPPF edge count,C# character-level grammar full SPPF non-token edge count,C# character-level grammar ambiguity node count,C# character-level grammar GSS node count,C# character-level grammar GSS edge count,C# character-level grammar descriptor count,C# w/o lexical disambiguation output triple set size,C# w/o lexical disambiguation output no. of tokenisations,C# w/o lexical disambiguation lex time (seconds),C# w/o lexical disambiguation parse time (seconds),C# w/o lexical disambiguation total time (seconds),C# w/o lexical disambiguation reachable SPPF node count,C# w/o lexical disambiguation full SPPF node count,C# w/o lexical disambiguation reachable SPPF edge count,C# w/o lexical disambiguation full SPPF edge count,C# w/o lexical disambiguation ambiguity node count,C# w/o lexical disambiguation GSS node count,C# w/o lexical disambiguation GSS edge count,C# w/o lexical disambiguation descriptor count,C# with full lexical disambiguation output triple set size,C# with full lexical disambiguation output no. of tokenisations,C# with full lexical disambiguation lex time (seconds),C# with full lexical disambiguation parse time (seconds),C# with full lexical disambiguation total time (seconds),C# with full lexical disambiguation reachable SPPF node count,C# with full lexical disambiguation full SPPF node count,C# with full lexical disambiguation reachable SPPF edge count,C# with full lexical disambiguation full SPPF edge count,C# with full lexical disambiguation ambiguity node count,C# with full lexical disambiguation GSS node count,C# with full lexical disambiguation GSS edge count,C# with full lexical disambiguation descriptor count
1385,0.813371697,12098,42523,12603,52919,5526,32985,5779,40313,1571,60466,119434,208397,3496,5750508346037384058226804264071210839584399436932380601724222784693353368875575178269933049748354558147900167838055741467226458339179186510553272499313288849197222938234104001331200000000000000000000000000000000,0.06937039,0.443919043,0.5132894330000001,5526,20794,5779,24669,1259,15205,33850,88484,427,1,0.13336061300000002,0.19755423900000002,0.33091485200000004,4315,6259,4331,6869,26,11308,26711,46415
779,0.464410384,7265,31646,7760,39336,2763,23260,2915,26938,1524,23127,45486,101638,2622,144200031534563044965113426412250009474723624878138065909680370057745749275674154017326576271458796278214796362439264092501458288640000000,0.059613564,0.172627105,0.232240669,2763,16115,2915,19096,1397,5487,11811,42457,195,1,0.078760338,0.07888291700000001,0.157643255,1988,2975,2022,3242,71,3187,7669,14567
715,0.354181693,6187,28095,6441,34549,2517,21268,2657,24771,1406,21864,43369,96689,2319,116577035267710456913331797123545490931851822402789116725261208402214226852709668404977755944013993558324159079702855680000000,0.052803152000000006,0.135754809,0.18855796100000002,2517,15156,2657,17982,1299,5348,11671,41579,178,1,0.070867916,0.086408103,0.15727601900000002,1957,2781,2001,3031,67,3142,7687,14366
620,0.32402801200000003,5427,24172,5660,29624,2191,18116,2316,20893,1180,18107,35817,80761,1968,804468062049628140606448653005663512819111364243244358320086688451448980238141170218155531070515183616000000,0.046724414000000006,0.12078467100000001,0.167509085,2191,12782,2316,15108,1104,4325,9403,34263,155,1,0.077184707,0.07071582700000001,0.147900534,1654,2395,1688,2611,61,2626,6348,11986
235,0.10037810100000001,2019,7629,2114,9396,951,5817,987,6957,380,10778,20289,36111,515,28799317283007324022428821933260800,0.02276011,0.092146606,0.114906716,951,3960,987,4667,326,2160,4517,13004,76,1,0.038016009,0.066445056,0.104461065,780,983,779,1038,0,1159,2693,4944
2285,0.8441390940000001,19538,76203,20112,92142,8200,55581,8486,62913,3934,73701,133760,271724,6393,14279874287656043763556238522137357447310953930661214420049375174644699583695937801752833461061378121026713085471997462547989634374058289064702875139348171908493875492519484480571070382731974087643699817895636538293728025282880230693156988348108147981205611440869478974004758518111271443957935205155748639107731947520000000000000000,0.125417429,0.219949935,0.345367364,8200,38112,8486,45332,3649,15971,33845,101896,644,1,0.200098367,0.172719158,0.37281752500000004,7081,10162,7148,11012,253,10694,24146,48244
390,0.26921530800000004,3554,13944,3726,17419,1762,11051,1845,13534,732,19305,37943,68030,767,4078392798554524486351929228729062815292765912432640000,0.029378851,0.11877818600000001,0.14815703700000002,1762,7666,1845,9023,582,4063,8563,25309,132,1,0.047051149,0.095935711,0.14298686000000002,1344,1807,1343,1941,15,2140,4898,9192
384,0.20325251300000002,3566,11832,3835,14750,1560,8944,1704,10825,672,12536,24865,46788,1102,4566621978178964466966381596004726542287106304797153793618739200000,0.031344380000000005,0.109429256,0.140773636,1560,6663,1704,8096,606,2471,5167,17858,105,1,0.046120434,0.084046676,0.13016711,907,1364,928,1521,50,1440,3252,6031
14370,4.752326096,120984,492023,126055,610193,51598,374399,54884,447556,25172,463154,922039,1855145,44054,5415518756650968645983912065256384201774275914295623031029876535125105219827811276789475069260636402520771656853568582867173291916980381107977028289694836328431868672878882624416021413284199571827567545161885455608575796364302203246822589596121751743825591117603372927937245930325699346766317857972504222799840657613259609659866318390004957427987711665811483992131717701953510962275799356064796979229917744443339996735904565437317296186725196943585239313952709497391231515604600893414146030007558878064041467404098603403794874599524023766978367275857821147439669659958582029572571949857639339475406635889620920525209362835552920014042219361379009639133231882667085672426677769376081953058565793396133563940592988686626236149980689966206890272277533533256207053416937294435467392982182862078007997315812429779152209596407740019391295057067871073218422336763865284865817013240747263631759708840151066881884937203113578075916563776132244992395424968898012169845431165631647862395181476416572688001668726456191550304213021295696880828049864207788366303010429523927487770454819281605406503700491465419218291868236540173427513003045535774193508573141185685151101657019599297519219138726292391673092413091107503880194249526929674312952865350875236525365445359170925824771488467659067210049451881940711842420876385818570689379546648886218260391903601573627094094154484990455823460067329204352567445226828021053578012863351948355085148660083353340890538701692007534136238585415666009394048504333210780754880629913251807634123333307532880414063437426599753630659696548280220600658943563505899443507937466266142007294550494401843164521931510752045919518175621244157455861620244338702784487881682913675052798761555281790019971828428694346721228543556780648637879979338058356274672429996838835173505536780043606076619930591850315460216596007123833739380715755481702869581800585549314974095692232583867988797258167840949073392314910540736628566539773165049251039212392687468550356404310556146084135905333207290212571119569875215607607601110637903107945613232373009589503608669979836624725081048116786042940758058598400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.38166630300000004,1.927729484,2.309395787,51598,263611,54884,317991,22511,117012,253498,771528,4038,8192,0.49800217,0.99348762,1.4914897900000001,43460,69140,45235,78698,2986,71292,167427,314388
240,0.103146416,1700,7684,1765,9566,738,6036,775,7361,400,10855,21867,38271,572,41137485307260958943866246234374144000,0.023504891,0.111766791,0.135271682,738,4156,775,5005,343,2239,4957,13354,74,1,0.034199131,0.071646729,0.10584586,646,1042,663,1197,30,1228,3029,5187
1059,0.404406455,9582,35207,10078,43373,4437,27044,4756,32004,1975,33222,65144,130399,3180,295608934478483896200564245677150077618623128578537551170683955537523069366920171197043581387427478161344749602783652811810882604633072583216396597365781665169659032825652838400000000000,0.08795394200000001,0.198773933,0.286727875,4437,19719,4756,23912,1844,7795,17133,54370,316,1,0.09380798300000001,0.088551236,0.18235921900000002,3541,5531,3685,6275,255,5546,13092,25351
1946,0.46864018,16255,56304,16780,67643,6063,39716,6268,44873,2818,48175,86704,183165,4775,659272501840230288394696639946986648159663002522710612357046701891097210391783919737239299278775679786483222691611388250538439952152181009817582407049998037958056881273418355187891574587574390891876886181745148450488777602385824412326274408183559939172759650030489436160000000,0.082946212,0.186310299,0.26925651100000003,6063,26920,6268,32152,2665,10696,23676,71609,490,1,0.108004265,0.09816031400000001,0.20616457900000001,5320,7607,5417,8274,227,6889,16754,34770
1243,0.482460019,9964,43848,10356,54341,4323,34104,4573,40820,2097,43157,86145,176329,4346,58697307962669591868732653462085397589531122884240890980498076221079714677468721172881518859194203395867488366058915467833384678130780646666114763686148653821401202873020073531118593737625644049916842548500889600000000,0.088760188,0.17480339,0.263563578,4323,23779,4573,28755,1894,10588,23140,70282,335,1,0.10446517100000001,0.125362419,0.22982759000000003,3562,5334,3702,6074,195,6007,14510,25844
1280,0.46976680000000004,9722,44408,10161,55331,3792,33780,4045,40258,2784,36144,67879,143292,5001,16928323371323633614155672039136270113142453597285796002451813480932431890188693620728234063955438170483735529581624634209998640706199808839264085287328351092511256397191189732465403531088434463751178027008000000000000000000000000000000000,0.080274252,0.186154499,0.266428751,3792,25019,4045,30445,2560,7601,15801,58560,341,1,0.11234935600000001,0.12346551400000001,0.23581487,3108,5331,3235,6127,239,4352,10000,20199
355,0.24466416300000002,2428,11062,2497,13940,907,8380,951,10223,540,12580,25653,46689,1161,63154683272050402997121506213127236043130878993394071987290112000,0.030962417000000002,0.13937111600000002,0.170333533,907,5566,951,6743,456,2622,5821,16564,90,1,0.050737451,0.09397862500000001,0.144716076,803,1211,827,1375,26,1568,3895,6633
978,0.707397948,7744,34217,8020,42546,3346,26890,3522,32464,1750,35672,72876,142046,3393,177155070145015234298840312386642523428580683540438289201679048113065932432085691252915721624858178788071121457199373055290633284149982019291595096341996975463518437376000000000,0.06569351100000001,0.22500161600000002,0.290695127,3346,18873,3522,22688,1564,8846,19629,58694,274,1,0.112218154,0.112415949,0.224634103,2845,4591,2951,5200,142,5125,12651,23678
983,0.6138232920000001,8028,29291,8357,35676,3634,22408,3824,26416,1325,36974,72450,135779,3085,21199877660267980896404497365383164551210696606039237965592337837313414632734121705650699463918170648894598632695060216735407095872754916036798159257600000000,0.10521646700000001,0.229485232,0.334701699,3634,15725,3824,18524,1160,9162,19756,55121,332,1,0.15270735600000002,0.15697381700000002,0.30968117300000003,3282,5229,3400,5940,176,5223,12211,24061
972,0.52254718,8539,32135,9028,40097,3835,25617,4118,31402,1944,27562,54602,115186,2619,6713696435681774925480255894136045157153418305971177920542763601019014563888212919905814095195555889183186707163527164530106789137036647372702552320848691200000000,0.101321412,0.159579373,0.260900785,3835,19418,4118,23865,1816,7011,15306,50820,316,1,0.147665143,0.11326272600000001,0.26092786900000003,3075,4982,3222,5786,266,4203,9729,19196
1151,0.46161216800000004,9630,40205,10034,50184,4358,31267,4604,37828,2190,40615,80595,156088,3043,181657081920245188128114367753373877548826073128984699294879197195870323271282785041097637266878249622028782819224842124050021244079314704614311093991091316583346698837190246400000000000,0.070740468,0.16295535,0.23369581800000003,4358,22617,4604,27404,2025,9310,20233,62638,359,1,0.08605061600000001,0.093207652,0.179258268,3792,5952,3916,6765,222,6161,14467,26840
424,0.506900255,3868,17281,4284,22525,1539,13152,1628,16453,845,20922,43158,76370,1170,1374453004377505380069841660311591878648724270745983287033856000000,0.049015719000000006,0.160804737,0.20982045600000002,1539,9046,1628,10948,697,4619,9961,27535,133,1,0.049539051,0.09662615100000001,0.14616520200000002,1160,2127,1195,2489,61,2606,6286,10442
155,0.060281773000000004,1127,8195,1174,10576,525,6688,549,8442,482,9503,19734,36789,321,17553966979794288721920,0.018779418000000003,0.09338729500000001,0.112166713,525,4824,549,5863,379,2374,4925,14746,52,1,0.028469461,0.064081645,0.09255110600000001,410,837,409,950,15,1020,2435,4148
715,0.42042284,6000,28669,6332,36233,2726,22885,2933,28251,1573,33109,67872,126458,2025,3347968991098038620210189210306821556422312809156363805620864171128696240740072301629470465027822939627249991680000000000,0.049302432,0.16210342500000002,0.211405857,2726,16219,2933,19621,1327,7709,16434,49879,208,8,0.106076469,0.149382379,0.255458848,1999,3347,2068,3792,93,4417,10338,18163
231,0.161459135,1638,7806,1697,9788,703,6179,732,7594,382,10812,22081,38790,532,255653770427816747454062854668288000,0.022570883,0.108653198,0.13122408100000002,703,4229,732,5088,325,2314,5157,14139,75,1,0.035155991000000004,0.07046076500000001,0.105616756,611,1026,620,1168,15,1237,3137,5478
346,0.142891508,2947,10337,3074,12643,1339,7829,1410,9218,512,11332,21650,41319,976,71655553750551744030566202720679061863878470017631649792000,0.029077421000000003,0.12127799900000001,0.15035542000000002,1339,5358,1410,6412,470,2586,5878,16483,105,1,0.045050225000000006,0.071611512,0.116661737,1120,1564,1146,1736,45,1757,4421,8083
1483,0.6093493950000001,11389,50449,11851,63705,4853,38878,5106,47513,2598,52408,102921,199655,4351,34633562168448971360725819614167451387368433611550543450552964212827934064412819417390469554964589914444852746412981133818329160075971975426629542005090677796967850373053327212052527729358728345759778261634479592929972660819564953600000000000000,0.152250417,0.344347032,0.496597449,4853,27007,5106,32955,2338,11304,24966,76532,441,1,0.21531506700000003,0.25268830200000003,0.468003369,4257,6515,4386,7437,222,6822,16648,30286
370,0.27701268500000004,3027,13991,3198,17712,1399,11079,1499,13677,807,15694,32000,59132,930,87872793857812883237285697872634197748670917173575680000000,0.031798024,0.10837622200000001,0.140174246,1399,7949,1499,9682,714,3552,7794,23250,118,1,0.044627251,0.10196421100000001,0.146591462,1097,1876,1131,2180,70,2042,4962,8745
1401,0.6589964570000001,10866,49435,11274,61888,4899,38693,5156,47043,2568,54057,106932,206845,3986,9204461655064242195517911291135998110424527286305606543728718561122557866977019970005889047181816071391051969688547937412631674053177377430862848341647985630487617512254675138520916943169686056760243479402600464384000000000000000,0.137238323,0.273901342,0.41113966500000004,4899,27309,5156,33017,2250,12824,28033,82970,429,1,0.09879048300000001,0.106134012,0.204924495,4362,6637,4510,7569,204,7384,18068,32629
1753,0.49556373800000003,13240,45810,13531,55464,3888,30751,4071,35157,1846,39322,74594,152832,5104,1874343021699018813131105779187944269038441965019669385378465410857343028255061296792467420234782456385365626506185124333828987239766923209936334500537081650550478547688364577593565504776502083481937454473950061497470156800000000000,0.07141692300000001,0.184926726,0.256343649,3888,19478,4071,22828,1642,7569,16104,52666,312,1,0.10319995500000001,0.085322174,0.188522129,3260,4504,3319,4907,105,4583,10739,21249
1093,0.44575594100000004,9704,32274,10167,39283,4664,24828,4933,29364,1606,40292,78510,146111,3401,1317118029416460786779053330547013606404308553921177823845100741527845577731561346008109011920620458625341981189122520740026087544658836024066999340406554421624832000000,0.11465952500000001,0.27589782100000004,0.390557346,4664,17514,4933,20920,1478,9160,19994,56934,384,1,0.098511365,0.09937841800000001,0.197889783,3871,5604,4025,6330,219,5323,12473,24382
2079,0.8466495940000001,18471,86787,19932,110989,7248,66453,7718,81364,4197,71687,145827,306401,9439,1613742743233274371528077894590773833489418189095562008918247314697108168541309367699741512182406444253978619314905307416213855500683042916354993547234401171381365131755431614382054087516844395719925031945836289341950155636330002782831558221846512041191595001038321988994130915576004157416614849874585062819848620542140514050614787865612272770817034198974464000000000000000000000000,0.09654710200000001,0.406549782,0.5030968840000001,7248,45995,7718,55342,3514,19583,42278,136054,471,1,0.183321261,0.20129908800000001,0.38462034900000003,5444,8534,5599,9693,162,11367,26958,47845
307,0.20557059100000002,2335,11872,2400,14835,1021,9154,1065,10970,659,14702,29558,52433,816,396156591394713537012219024988048895948881920000,0.040172353,0.124994081,0.165166434,1021,6202,1065,7453,571,2847,6055,18144,98,1,0.044882003000000004,0.08908466400000001,0.133966667,952,1501,981,1684,45,1746,4044,7272
451,0.31628891000000003,3949,12055,4039,14314,1935,9092,1979,10486,562,17264,32490,58999,893,907645233602751640239110133887339016021781621109686272000,0.042108301,0.11159234500000001,0.153700646,1935,6711,1979,7853,516,3998,9245,24146,150,1,0.049571916,0.080316998,0.12988891400000002,1774,2187,1783,2317,20,2661,6860,12590
